patch_id,lon,lat,label_confidence,has_coverage,ntl,builtup,elevation,total_tests,n_subtiles,mean_tests,coverage_fraction,log_mean_tests,split
16027,75.10718782283072,24.01350377501246,confirmed_positive,1,0.978591592411174,51.28132378325825,451.12378722644365,14.0,8.0,1.75,0.0552723786803285,1.0116009116784799,train
23543,76.31451804201868,9.58590765571664,confirmed_positive,1,1.234500449879875,779.9034643830284,8.412979542407331,331.0,63.0,5.253968253968254,0.507196223838422,1.833216182906401,train
22975,76.19378502009988,25.16046748324099,confirmed_positive,1,5.295773921441709,149.26714693974762,246.6133404778917,31.0,7.0,4.428571428571429,0.04748538543798566,1.6916760106710726,train
patch_118805,81.98000000000053,20.95999999999991,confirmed_positive,1,0.9022037254955756,,,31.0,3.0,10.333333333333334,0.02166238522832664,2.4277482359480516,train
19692,75.7108529324247,18.27868523386977,confirmed_positive,1,1.1445493967747178,98.52117718067724,546.9127937228129,17.0,7.0,2.4285714285714284,0.05226074746415032,1.2321436812926323,train
33707,77.70294779408482,12.966432269442857,confirmed_positive,1,46.05832341448775,2977.491065001057,886.3386830404403,34146.0,141.0,242.17021276595744,1.0,5.49376166218754,train
65801,86.09389281744109,25.58303305995677,confirmed_positive,1,1.45543332811098,262.47225760931343,45.01193579366169,68.0,22.0,3.090909090909091,0.14819947895408672,1.4087672169719492,val
patch_020322,77.00000000000034,8.959999999999983,confirmed_positive,1,0.4975216153482147,,,18.0,7.0,2.5714285714285716,0.05655652746379004,1.2729656758128876,train
66052,86.27499235031928,20.69334567224563,confirmed_positive,1,0.6431150788237284,34.894209467287254,14.239608951037582,82.0,13.0,6.3076923076923075,0.09420329565583918,1.988927534139004,train
40606,78.66881196943518,10.612138342026384,confirmed_positive,1,0.5653519116773497,16.99937504040686,112.08928302049428,63.0,8.0,7.875,0.06399623927229117,2.1832383353614793,val
32796,77.58221477216603,12.423133670808287,confirmed_positive,1,0.5429544910217906,12.199533255542589,763.9100880449771,19.0,7.0,2.7142857142857144,0.055279944405174176,1.3121863889661687,train
patch_161252,90.08000000000084,26.11999999999988,confirmed_positive,1,0.4806494821650713,61.7393803393567,32.88500452738081,5.0,1.0,5.0,0.0066754379394099676,1.791759469228055,test
62661,84.52436353249675,26.367797702428927,confirmed_positive,1,1.7284637464175645,114.84741541993348,68.87373786502211,177.0,25.0,7.08,0.16617578558333682,2.089391872533004,val
37701,78.2462463927194,12.302400648889492,confirmed_positive,1,0.8548919512038824,59.035280631739816,446.85231807760886,25.0,11.0,2.272727272727273,0.08694876335561215,1.1856236656577395,val
45920,79.51394312286675,17.976852679072785,confirmed_positive,1,4.871202917871642,1039.340020246679,287.8511662500259,1140.0,63.0,18.095238095238095,0.47197191370296077,2.9494389895831463,train
36633,78.0651468598412,26.54889723530712,confirmed_positive,1,1.2032630057059508,6.93689187068424,172.36273932831122,12.0,9.0,1.3333333333333333,0.05963536948750936,0.8472978603872036,train
5407,72.63216087349542,23.77203773117487,confirmed_positive,1,1.7642776206433743,150.7947560927126,150.6837752951934,263.0,21.0,12.523809523809524,0.14563275015634483,2.6044518004377832,train
patch_129720,87.44000000000075,22.2799999999999,confirmed_positive,1,0.9564402891651596,84.56879848856376,23.58718896973107,8.0,5.0,1.6,0.03545060734579714,0.9555114450274365,train
68669,88.02562116814181,25.1001009722816,confirmed_positive,1,0.5243374775579175,75.33330709745968,28.76118140138918,16.0,4.0,4.0,0.027161339999906112,1.6094379124341003,train
patch_038548,78.32000000000039,11.17999999999997,confirmed_positive,1,0.6748889875322329,22.702448170796675,314.8015042720475,34.0,9.0,3.7777777777777777,0.0717215741379715,1.563975538357343,train
23476,76.25415153105928,30.71418649150549,confirmed_positive,1,4.269485098214222,678.0184357857829,267.2148014100173,566.0,43.0,13.162790697674419,0.26317063383033873,2.6506181520163348,train
patch_133470,76.28000000000031,22.75999999999989,confirmed_positive,1,0.865153356926861,118.46107460533696,526.4175014023559,28.0,5.0,5.6,0.03520518136745073,1.8870696490323797,val
16490,75.16755433379012,29.80868882711454,confirmed_positive,1,0.5365710658600839,70.72947016089157,209.98250351831445,10.0,4.0,2.5,0.02493665921956908,1.252762968495368,train
patch_209247,76.82000000000033,31.99999999999984,confirmed_positive,1,0.5601497638338588,89.29617923212788,1738.556772334293,54.0,9.0,6.0,0.05359601411352183,1.9459101490553132,train
38135,78.3066129036788,12.785332736564666,confirmed_positive,1,1.1840400290914632,60.6340146139998,733.287705178439,41.0,11.0,3.727272727272727,0.08662324797231932,1.5533484457830569,train
32413,77.52184826120663,16.528056416047264,confirmed_positive,1,1.1298359294073437,157.5881789203941,375.593033188191,72.0,13.0,5.538461538461538,0.09893277618200307,1.8777018990287797,val
35468,77.94441383792241,10.431038809148196,confirmed_positive,1,1.4759771744636054,133.58566605410485,240.42238984572003,37.0,14.0,2.642857142857143,0.1121249871938482,1.292768303109067,val
patch_083293,76.70000000000033,16.639999999999933,confirmed_positive,1,0.6644913610012007,,,13.0,2.0,6.5,0.015202725226814357,2.0149030205422647,train
patch_180772,80.48000000000047,28.51999999999986,confirmed_positive,1,0.6047142282280518,29.324195857592827,163.97411472749832,10.0,5.0,2.0,0.03196328012878978,1.0986122886681096,train
patch_030668,77.84000000000037,10.219999999999976,confirmed_positive,1,0.7245678822473504,,,15.0,10.0,1.5,0.0801968395482743,0.9162907318741551,val
68588,87.96525465718241,24.67753539556582,confirmed_positive,1,1.6118042454143393,707.0213202622194,23.304082730587613,207.0,33.0,6.2727272727272725,0.22561979268863505,1.984131361875511,train
36481,78.0651468598412,17.373187569478812,confirmed_positive,1,0.7851351980023424,8.342597630907033,622.6097693692183,31.0,3.0,10.333333333333334,0.022626275994299172,2.4277482359480516,train
patch_169030,84.44000000000062,27.079999999999867,confirmed_positive,1,1.561065120936841,177.9571726951531,85.24288976946649,184.0,18.0,10.222222222222221,0.11815831275813587,2.41789593950504,train
63224,84.82619608729375,19.425648942098302,confirmed_positive,1,0.7349052138560002,56.19509795884908,34.199749979506514,11.0,6.0,1.8333333333333333,0.04418671231416082,1.041453874828161,train
64879,85.6109607297659,24.91900143940341,confirmed_positive,1,1.3931060096434214,40.85769689737469,87.03249801113756,11.0,4.0,2.75,0.0272415592142177,1.3217558399823195,val
44430,79.27247707902916,11.215803451620353,confirmed_positive,1,0.5861931722448552,53.994967525485,90.1087143533056,37.0,12.0,3.0833333333333335,0.09560510847184919,1.4069136483226263,val
patch_172820,75.68000000000029,27.55999999999986,confirmed_positive,1,0.9762186869942128,223.5476611539732,492.0970519074178,13.0,6.0,2.1666666666666665,0.03904667067288231,1.1526795099383853,train
patch_092134,75.8000000000003,17.719999999999924,confirmed_positive,1,3.235929769982992,208.10342900896063,463.7424828756492,22.0,11.0,2.0,0.08264604837097488,1.0986122886681096,train
35506,77.94441383792241,12.724966225605266,confirmed_positive,1,2.117798589138415,128.86663956523597,810.3197398262648,11.0,4.0,2.75,0.03151439190817818,1.3217558399823195,train
54109,81.44567147356747,27.39402838873868,confirmed_positive,1,0.8021009458302807,5.578961580003086,114.39982255824724,16.0,4.0,4.0,0.02610966264358965,1.6094379124341003,train
56563,82.23043611603964,25.64339957091617,confirmed_positive,1,1.985633722655565,191.50439652977693,91.9103656267748,49.0,14.0,3.5,0.09421353734252974,1.5040773967762742,train
31243,77.34074872832844,27.454394899698062,confirmed_positive,1,1.7483224684779526,261.95407756221897,181.50600299663364,69.0,18.0,3.8333333333333335,0.1173650855558116,1.575536360758419,train
patch_155284,86.24000000000069,25.39999999999988,confirmed_positive,1,1.4661448577308314,183.48959846135728,44.13643678612084,71.0,18.0,3.9444444444444446,0.12162405472964206,1.5982646118359751,val
70542,91.22504624898988,26.065965147631943,confirmed_positive,1,0.6894548073658153,234.1872069658405,44.868917694338265,30.0,5.0,6.0,0.03340803578219762,1.9459101490553132,test
48804,80.05724172150133,14.535961554387171,confirmed_positive,1,1.022369353967448,74.28830988581163,11.544571320421426,195.0,20.0,9.75,0.15517473847820998,2.374905754573672,train
patch_182189,76.94000000000034,28.699999999999857,confirmed_positive,1,11.80693023699667,1753.8802614279452,215.2082658485928,3458.0,94.0,36.787234042553195,0.5988537956139502,3.631971321842057,train
69317,88.50855325581699,23.289105643499692,confirmed_positive,1,1.2022246394592342,321.2935572875757,13.65458280466436,108.0,22.0,4.909090909090909,0.1536917021805333,1.7764919970972666,train
56390,82.17006960508024,26.48853072434772,confirmed_positive,1,0.863806593906745,29.584767014638125,99.97884955580176,6.0,4.0,1.5,0.0265324919901817,0.9162907318741551,train
16479,75.16755433379012,29.14465720656117,confirmed_positive,1,0.4805012301953368,44.489641434262936,205.17863782963377,5.0,4.0,1.25,0.025265524730238083,0.8109302162163288,train
42101,78.84991150231339,28.058060009292035,confirmed_positive,1,0.7339720737738706,40.4249303297724,173.58281080662644,21.0,5.0,4.2,0.0322418761326573,1.6486586255873816,train
68074,87.54268908046663,26.36779770242893,confirmed_positive,1,0.6091608905839563,152.26054720946533,63.83657663267687,17.0,7.0,2.4285714285714284,0.046529219963334305,1.2321436812926323,train
67178,86.87865745991326,26.42816421338832,confirmed_positive,1,0.8472118129467464,47.41767801735986,73.16224814422053,10.0,7.0,1.4285714285714286,0.04648057932371923,0.8873031950009028,train
62218,84.34326399961856,25.643399570916163,confirmed_positive,1,1.3351937270759942,204.83102840352583,60.82615083251711,43.0,11.0,3.909090909090909,0.07402492219770197,1.5910887737659039,val
24994,76.49561757489687,20.99517822704262,confirmed_positive,1,0.5742205148224594,75.22140670302707,267.75541858437595,22.0,7.0,3.142857142857143,0.050521773496153735,1.4213856809311607,val
patch_129697,86.06000000000068,22.279999999999895,confirmed_positive,1,0.4969976653842456,23.770948485518453,263.8881072498141,33.0,8.0,4.125,0.05672097175327543,1.6341305250244718,train
51719,80.7816398530141,18.821983832504337,confirmed_positive,1,0.6007961466745193,83.59676855715666,336.6234916849961,33.0,5.0,6.6,0.037092294122953125,2.028148247292285,train
patch_162613,83.18000000000058,26.29999999999987,confirmed_positive,1,1.0952630917766146,23.44482973583729,77.98180472220058,21.0,3.0,7.0,0.019964466608370687,2.0794415416798357,train
20670,75.8315859543435,30.59345346958669,confirmed_positive,1,0.8823962075383203,169.71640015858333,246.1797466442636,21.0,12.0,1.75,0.07362663708222421,1.0116009116784799,val
patch_045435,78.26000000000039,12.019999999999966,confirmed_positive,1,0.7605511267392341,,,29.0,11.0,2.6363636363636362,0.08713366630997209,1.2909841813155658,train
65546,85.97315979552229,23.77203773117487,confirmed_positive,1,5.653034422076344,356.0698506750444,241.4778796253953,244.0,29.0,8.413793103448276,0.2011118930730476,2.2421759651984856,train
27744,76.85781664065325,30.653819980546093,confirmed_positive,1,15.604913271035368,1885.7556722610543,312.1120621986318,4635.0,115.0,40.30434782608695,0.7047090298368391,3.720967768665437,train
patch_042485,78.3800000000004,11.659999999999966,confirmed_positive,1,1.974853151154799,171.16365880650372,355.3111219885926,73.0,18.0,4.055555555555555,0.14295847978185416,1.6204877486206852,train
29891,77.15964919545024,26.91109630106349,confirmed_positive,1,0.7491121435399762,27.033701336432312,260.04594228161926,7.0,4.0,1.75,0.02633638581411999,1.0116009116784799,val
23067,76.19378502009988,30.71418649150549,confirmed_positive,1,4.939031491327252,863.6147449797298,265.0675403035731,813.0,62.0,13.112903225806452,0.3794553324995582,2.647089501312523,val
34550,77.82368081600362,9.344441611879054,confirmed_positive,1,0.6585434141955725,105.53534654322053,82.2538072164056,53.0,10.0,5.3,0.08062054763824321,1.840549633397487,train
9989,73.96022411460217,27.695860943535653,confirmed_positive,1,0.4976923875005886,36.75464958260531,311.9144826247329,4.0,2.0,2.0,0.01298328929163476,1.0986122886681096,train
8060,73.47729202692699,27.695860943535653,confirmed_positive,1,0.5187184932207691,126.5305060390695,289.90514194726,3.0,2.0,1.5,0.01298328929163476,0.9162907318741551,val
53478,81.26457194068928,24.73790190652522,confirmed_positive,1,1.1079688222577404,20.18912893360956,286.6363223833484,20.0,8.0,2.5,0.054642703199623346,1.252762968495368,train
patch_140109,90.86000000000088,23.53999999999989,confirmed_positive,1,0.941227551789746,147.33659743027766,7.828403675627846,38.0,16.0,2.375,0.1113526748778769,1.2163953243244932,test
6639,73.11509296117062,19.66711498593589,confirmed_positive,1,0.9934341977482656,44.33263769539243,46.66730092478928,98.0,17.0,5.764705882352941,0.1248216012128963,1.911718784307034,val
12956,74.56388922419615,29.44648976135817,confirmed_positive,1,0.5334658506481453,106.1322372441185,190.43868392911693,41.0,7.0,5.857142857142857,0.043954066785069246,1.9252908618525777,train
patch_040034,78.92000000000041,11.359999999999967,confirmed_positive,1,0.6693527156147896,19.25972909051816,109.62694044291554,15.0,5.0,3.0,0.039795460478625526,1.3862943611198906,train
8838,73.71875807076458,17.91648616811339,confirmed_positive,1,0.6406130611128718,26.53316516417169,1124.3354768009262,75.0,16.0,4.6875,0.11994771916507428,1.7382707842770688,train
36182,78.00478034888181,26.428164213388325,confirmed_positive,1,1.1717153953654755,33.84117508443955,181.09078234231416,13.0,3.0,4.333333333333333,0.019920248281593958,1.6739764335716716,val
62084,84.28289748865916,26.428164213388325,confirmed_positive,1,1.5172608628287625,162.9641223022996,72.09724485988652,65.0,14.0,4.642857142857143,0.09296115864743847,1.730390522851763,val
23544,76.31451804201868,9.646274166676037,confirmed_positive,1,1.3966623519084314,661.9221246519596,9.62368815592204,284.0,69.0,4.115942028985507,0.5553023405204935,1.6323615523360373,train
48774,80.05724172150133,12.724966225605266,confirmed_positive,1,1.54980362571497,19.980812834224608,51.20992513368986,41.0,12.0,3.4166666666666665,0.09454317572453455,1.4853852637641214,val
patch_185156,77.84000000000037,29.059999999999853,confirmed_positive,1,1.7231651740291898,127.65866717296376,228.9534269982912,108.0,27.0,4.0,0.1708230549489459,1.6094379124341003,train
patch_164035,79.94000000000047,26.479999999999865,confirmed_positive,1,1.0578807302433446,69.46767107309486,134.41432737169515,10.0,7.0,1.4285714285714286,0.046438750346281366,0.8873031950009028,train
66344,86.39572537223808,25.281200505159788,confirmed_positive,1,1.0775994140731464,205.83579160223624,43.00410372308789,35.0,14.0,2.5,0.09478244006910878,1.252762968495368,val
64443,85.36949468592832,26.48853072434772,confirmed_positive,1,1.3853278501691324,77.36367877762878,66.1097568087712,32.0,12.0,2.6666666666666665,0.0795974759705451,1.2992829841302609,val
patch_092177,78.3800000000004,17.719999999999928,confirmed_positive,1,1.407072781741881,16.76626520983363,620.9280067875175,10.0,9.0,1.1111111111111112,0.06761949412170672,0.7472144018302211,train
12106,74.44315620227735,15.984757817412698,confirmed_positive,1,0.4744316793484042,19.34368874744452,775.7475288216327,4.0,2.0,2.0,0.015304830012233718,1.0986122886681096,train
patch_188057,74.78000000000026,29.419999999999856,confirmed_positive,1,0.5971981759206338,52.80297468114902,196.5846232449004,11.0,6.0,1.8333333333333333,0.037694575658171754,1.041453874828161,train
patch_128255,88.10000000000076,22.0999999999999,confirmed_positive,1,9.317588524518822,237.30970088596283,6.0732138502804185,345.0,50.0,6.9,0.3554157823463818,2.066862759472976,train
34189,77.76331430504422,14.777427598224758,confirmed_positive,1,0.5215683526812058,66.93080638387234,312.8603527929442,4.0,3.0,1.3333333333333333,0.02322495631764307,0.8472978603872036,train
30519,77.28038221736904,10.853604385863967,confirmed_positive,1,0.7762189385880284,215.29557297274016,364.7102191981396,9.0,9.0,1.0,0.07188083761405045,0.6931471805599453,train
46868,79.69504265574494,13.207898313280444,confirmed_positive,1,0.8467936707348988,12.777636782776046,66.35056997229447,12.0,6.0,2.0,0.04708845950167477,1.0986122886681096,train
32736,77.58221477216603,8.80114301324448,confirmed_positive,1,0.9082903576638118,22.721167883211688,90.57610562473172,18.0,8.0,2.25,0.06469205775617531,1.1786549963416462,train
474,69.61383532552554,21.719576358555383,confirmed_positive,1,0.7444193977814478,60.74600419761056,22.65139651275427,17.0,6.0,2.8333333333333335,0.04287829202251235,1.3437347467010947,train
45897,79.51394312286675,16.588422927006658,confirmed_positive,1,0.6547185879952956,78.6726981218507,96.33833756715114,4.0,2.0,2.0,0.015210894366769104,1.0986122886681096,train
38729,78.3669794146382,23.108006110621503,confirmed_positive,1,0.5942999140853916,31.822820722862684,331.8648978042397,4.0,3.0,1.3333333333333333,0.021014816532464054,0.8472978603872036,val
43749,79.15174405711036,13.449364357118029,confirmed_positive,1,1.1450872467343445,37.7965439296956,373.2214969262944,64.0,19.0,3.3684210526315788,0.14881598393365833,1.4744016286301573,train
patch_215111,74.42000000000024,32.71999999999983,confirmed_positive,1,0.6195383820500246,146.39403519672518,266.65066427879594,11.0,8.0,1.375,0.046888209692374,0.8649974374866045,train
58813,83.01520075851181,26.609263746266507,confirmed_positive,1,0.966757025980254,95.30970047783693,82.61001903577947,54.0,9.0,6.0,0.05957253265215323,1.9459101490553132,train
patch_049403,80.18000000000046,12.499999999999964,confirmed_positive,1,1.5913091761013354,,,297.0,19.0,15.631578947368421,0.14995662021735953,2.8113032344204716,train
26282,76.67671710777506,21.055544738002016,confirmed_positive,1,0.688769818503372,29.81600502818214,300.7931754592272,13.0,5.0,2.6,0.03605776445355185,1.2809338454620645,train
patch_145801,78.14000000000038,24.259999999999884,confirmed_positive,1,7.044163984480719,214.56181890231807,399.8472954230236,6.0,2.0,3.0,0.01376492101861207,1.3862943611198906,train
22670,76.13341850914048,31.197118579180664,confirmed_positive,1,1.2201719904475383,221.18088378723093,256.9336784454949,253.0,39.0,6.487179487179487,0.23628833201296817,2.0131921561386354,train
56231,82.17006960508024,16.890255481803642,confirmed_positive,1,1.2971255225754472,116.73104272858852,5.763933463385987,34.0,14.0,2.4285714285714284,0.10613938949770935,1.2321436812926323,train
patch_131173,86.06000000000068,22.45999999999989,confirmed_positive,1,0.5756538512619659,10.554195102368528,255.4228221597752,6.0,2.0,3.0,0.014143621665353923,1.3862943611198906,train
49144,80.11760823246073,17.433554080438217,confirmed_positive,1,0.6399251659174158,30.59551842792588,148.23336511753246,38.0,8.0,4.75,0.06029689738385291,1.749199854809259,train
19300,75.6504864214653,17.735386635235194,confirmed_positive,1,0.9620521272760506,10.303602839227697,475.9912464044039,5.0,4.0,1.25,0.030047948975135817,0.8109302162163288,train
61787,84.16216446674036,26.48853072434772,confirmed_positive,1,1.3137091082872665,98.33545337845722,76.56469055121175,51.0,15.0,3.4,0.09949684496318137,1.4816045409242156,train
patch_155306,87.56000000000074,25.39999999999988,confirmed_positive,1,0.5089623953769993,57.84303489421829,29.14171605762058,17.0,3.0,5.666666666666667,0.020270675788273677,1.8971199848858813,train
patch_073919,75.14000000000027,15.499999999999943,confirmed_positive,1,0.5743182847862899,103.30999183570934,637.7325880801355,9.0,5.0,1.8,0.038445016658754945,1.0296194171811583,train
patch_165663,89.0600000000008,26.65999999999987,confirmed_positive,1,0.831993025934715,51.916403816390094,86.06759007111644,25.0,9.0,2.7777777777777777,0.05951964353229137,1.329135947279942,test
49275,80.11760823246073,25.34156701611918,confirmed_positive,1,1.173136930690707,19.34275618374557,158.43237141735364,7.0,2.0,3.5,0.01352686131745439,1.5040773967762742,val
70845,91.64761182570568,25.58303305995677,confirmed_positive,1,0.529907512185316,45.75805313896074,1642.6451720354264,7.0,4.0,1.75,0.02694535980983395,1.0116009116784799,test
34687,77.82368081600362,17.614653613316403,confirmed_positive,1,1.599531123654789,14.08265523738534,590.5762883823011,43.0,6.0,7.166666666666667,0.045132493722815276,2.1000608288825715,train
65585,85.97315979552229,26.126331658591337,confirmed_positive,1,1.7775091175964006,123.07418027190978,52.13172216045407,28.0,11.0,2.5454545454545454,0.07342185902008992,1.2656663733312759,train
47772,79.81577567766374,27.092195833941684,confirmed_positive,1,1.2732720806410127,13.681883244999804,140.5716855584354,16.0,7.0,2.2857142857142856,0.0459404517632829,1.1895840668738362,train
156,69.01017021593157,22.323241468149348,confirmed_positive,1,0.6474890457232261,2.116714234031434,17.281464806849694,7.0,4.0,1.75,0.028342933195343117,1.0116009116784799,train
31865,77.46148175024723,10.672504852985782,confirmed_positive,1,0.65728911411592,122.35739447895988,284.24682422767347,10.0,4.0,2.5,0.03198545213976147,1.252762968495368,train
37044,78.1255133708006,24.737901906525224,confirmed_positive,1,1.7939888589643485,162.33617441057513,443.1335898194733,40.0,8.0,5.0,0.054642703199623346,1.791759469228055,train
30398,77.22001570640964,30.59345346958669,confirmed_positive,1,0.5826004100842186,25.44826544864294,569.5083613302631,15.0,3.0,5.0,0.018406659270556052,1.791759469228055,train
65857,86.15425932840049,22.20250844623055,confirmed_positive,1,0.490583950211363,14.03475951964275,274.78066099410626,9.0,4.0,2.25,0.02839187415191902,1.1786549963416462,train
13914,74.74498875707434,26.36779770242893,confirmed_positive,1,2.150493211308287,119.9141433797774,449.97896396045786,6.0,4.0,1.5,0.02658812569333389,0.9162907318741551,val
26389,76.67671710777506,27.51476141065746,confirmed_positive,1,9.089167468564542,834.6170983657103,254.7288390379277,152.0,37.0,4.108108108108108,0.24098613680685832,1.6308291024154178,train
48853,80.05724172150133,17.554287102357,confirmed_positive,1,0.7079523844955016,5.698589565685645,182.5861690450055,11.0,5.0,2.2,0.03763553647643825,1.1631508098056809,train
patch_173859,78.98000000000042,27.67999999999986,confirmed_positive,1,1.1089699403377102,121.76262315270934,165.6973137315271,55.0,7.0,7.857142857142857,0.04545471632104179,2.181224235989778,train
46858,79.69504265574494,12.604233203686476,confirmed_positive,1,0.692240222687361,45.01526015024719,74.23536587975943,28.0,8.0,3.5,0.06308850133228518,1.5040773967762742,val
7525,73.35655900500821,22.926906577743317,confirmed_positive,1,1.2155231404962668,138.18758456350085,75.16989438397383,462.0,25.0,18.48,0.17559441859491784,2.969388298214389,train
patch_103476,77.36000000000035,19.09999999999992,confirmed_positive,1,2.0930102647103337,265.1256491840296,366.91596017653706,67.0,16.0,4.1875,0.11830024874088518,1.6462518855568167,train
patch_169494,82.76000000000056,27.13999999999987,confirmed_positive,1,0.6198036868903886,101.65557527647208,91.75276472079732,57.0,16.0,3.5625,0.10491705710023365,1.5178707189086098,train
59140,83.1359337804306,26.609263746266517,confirmed_positive,1,1.14152188919646,30.809321293329457,82.49072725507332,12.0,7.0,1.7142857142857142,0.04633419206278585,0.9985288301111271,val
patch_201814,73.64000000000021,31.099999999999845,confirmed_positive,1,0.5323533690793311,10.355136677680983,186.1710348452988,23.0,4.0,5.75,0.024284407245262176,1.9095425048844383,train
23140,76.25415153105928,10.431038809148196,confirmed_positive,1,2.0258388359197617,839.8417206231168,13.981174006880783,397.0,77.0,5.1558441558441555,0.6166874295661651,1.8174018998413926,train
patch_163087,82.10000000000055,26.35999999999987,confirmed_positive,1,1.2223918471316977,162.66839862221968,101.54258859244553,25.0,12.0,2.0833333333333335,0.07977513827309739,1.1260112628562242,train
patch_123745,83.18000000000058,21.559999999999903,confirmed_positive,1,0.524606742230194,3.79174495423965,240.0770551750612,6.0,3.0,2.0,0.021486576805064175,1.0986122886681096,val
37675,78.2462463927194,10.732871363945176,confirmed_positive,1,0.7473072217860979,13.981907469630398,180.27522184888423,4.0,3.0,1.3333333333333333,0.02397953711534072,0.8472978603872036,train
55665,81.98897007220205,16.95062199276304,confirmed_positive,1,1.435924974663596,270.5787614297589,19.05575644222776,315.0,27.0,11.666666666666666,0.2045662180669818,2.538973871058276,train
patch_138822,72.68000000000018,23.419999999999888,confirmed_positive,1,1.99811089759363,385.772301933874,102.6945243796914,384.0,25.0,15.36,0.174305432325252,2.794839331174601,train
8906,73.71875807076458,22.021408913352367,confirmed_positive,1,0.7968237587658562,49.06247966818477,74.3907164931685,62.0,11.0,5.636363636363637,0.07827845112276914,1.8925641683500207,train
65600,86.03352630648169,20.21041358457046,confirmed_positive,1,1.3423581073325077,18.076184457310603,16.445629128272028,28.0,8.0,3.5,0.05833685331813011,1.5040773967762742,train
patch_121254,81.3200000000005,21.259999999999906,confirmed_positive,1,3.111473547468011,157.52064646629756,286.7921051018532,155.0,27.0,5.7407407407407405,0.19417484664835843,1.9081698210724662,val
patch_143901,82.22000000000054,24.01999999999989,confirmed_positive,1,0.7405269581718549,81.11164239514304,416.7488393317725,26.0,8.0,3.25,0.05526679424311072,1.4469189829363254,train
patch_225405,72.14000000000016,33.97999999999982,confirmed_positive,1,1.8757397645429903,746.2071382242722,325.96398457768817,71.0,20.0,3.55,0.1138759123616904,1.515127232962859,train
patch_124092,74.48000000000025,21.6199999999999,confirmed_positive,1,0.7051413446353813,71.52072802869722,164.6114258927116,7.0,3.0,2.3333333333333335,0.021468775958486,1.2039728043259361,train
25231,76.55598408585627,9.465174633797846,confirmed_positive,1,1.805277741796773,1300.5809556771728,18.32016699474356,437.0,91.0,4.802197802197802,0.7331350404509044,1.7582367771894114,train
65189,85.7920602626441,22.564707511986928,confirmed_positive,1,3.318016915360785,459.4448434271501,228.7792132239363,445.0,40.0,11.125,0.2824442436478701,2.495269436823547,train
67068,86.81829094895386,25.40193352707858,confirmed_positive,1,0.8383450393554543,55.22438966951879,35.9368082267054,31.0,6.0,5.166666666666667,0.04054005227355241,1.8191584434161694,train
6995,73.17545947213002,29.20502371752057,confirmed_positive,1,1.522436057983923,249.9980663935368,152.98769001033804,115.0,12.0,9.583333333333334,0.075707455431963,2.359280436670591,train
70158,90.37991509555832,26.00559863667255,confirmed_positive,1,0.5026925787991037,73.31884482455627,79.79470056430985,13.0,5.0,2.6,0.03344244285972547,1.2809338454620645,test
47120,79.69504265574494,28.420259075048417,confirmed_positive,1,0.6168699962684697,47.36425637596712,175.79621740376365,70.0,9.0,7.777777777777778,0.05764263164655073,2.172223275130802,train
54053,81.44567147356747,24.01350377501245,confirmed_positive,1,0.5673478910000095,62.76573697270473,357.07865012406967,14.0,4.0,3.5,0.02763618934016425,1.5040773967762742,train
48462,79.99687521054193,12.423133670808287,confirmed_positive,1,0.6843909664635603,40.98675833969951,21.358161446396736,22.0,10.0,2.2,0.07897134915024882,1.1631508098056809,train
28302,76.97854966257205,11.336536473539146,confirmed_positive,1,0.9977061378779716,235.2198374123619,324.38276915136134,75.0,14.0,5.357142857142857,0.11144560685304501,1.8495790401168812,val
patch_097607,79.46000000000043,18.379999999999928,confirmed_positive,1,0.5488166583833706,,,7.0,6.0,1.1666666666666667,0.04474247481912175,0.7731898882334818,val
58733,83.01520075851181,21.779942869514777,confirmed_positive,1,0.8471682102808146,45.67237552184096,215.6146420934731,7.0,4.0,1.75,0.02856150703433796,1.0116009116784799,train
patch_171945,82.22000000000054,27.439999999999863,confirmed_positive,1,2.257877878114085,190.45561274651547,106.9014516222312,123.0,15.0,8.2,0.09782976669279093,2.2192034840549946,train
16612,75.22792084474952,14.777427598224758,confirmed_positive,1,0.5660810610934804,57.18884174263746,553.9412889131617,6.0,4.0,1.5,0.030966608423524094,0.9162907318741551,train
patch_098584,79.04000000000042,18.499999999999925,confirmed_positive,1,1.005129967387465,,,44.0,9.0,4.888888888888889,0.06702004166085515,1.7730673362159024,train
47545,79.81577567766374,13.388997846158633,confirmed_positive,1,1.0372161042118715,47.77882258473501,81.90155101005831,31.0,8.0,3.875,0.0626908714919,1.5841201044498106,val
24318,76.37488455297807,31.31785160109945,confirmed_positive,1,0.9279401443471296,229.5519411202877,331.6062700151693,28.0,14.0,2.0,0.08460474791050278,1.0986122886681096,train
patch_136457,78.3800000000004,23.11999999999989,confirmed_positive,1,0.6556235643311417,75.1177798645382,331.6470200395597,17.0,5.0,3.4,0.03501843597170726,1.4816045409242156,train
57475,82.53226867083663,27.39402838873868,confirmed_positive,1,0.4815972646690596,41.19724965283135,100.45417373862064,94.0,10.0,9.4,0.06527415660897412,2.341805806147327,train
51647,80.7212733420547,27.51476141065746,confirmed_positive,1,2.830114089568697,155.98595023801724,137.12188023975185,107.0,23.0,4.6521739130434785,0.14980219315020923,1.7320402345264327,train
